,id,values,tconst,primaryTitle,averageRating
9322,tt0371735,0.00021274242855057597,tt0371735,Hungama,7.5
9323,tt0346723,0.00021252088711809896,tt0346723,Chalte Chalte,6.6
9324,tt1488163,0.0002119467432391317,tt1488163,Trash Humpers,5.1
9325,tt0122082,0.00021180836008345068,tt0122082,The Crazy Stranger,7.7
9326,tt0065421,0.00021154987571685133,tt0065421,The Aristocats,7.1
9327,tt0227194,0.00021150391281745773,tt0227194,One 2 Ka 4,5.4
9328,tt1048171,0.0002114394602794837,tt1048171,Séraphine,7.4
9329,tt0255067,0.0002112842332256901,tt0255067,Common Wealth,7.3
9330,tt0425326,0.00021094936546618115,tt0425326,Outsourced,7.0
9331,tt0054248,0.00021081709220029715,tt0054248,Rocco and His Brothers,8.3
9332,tt0071733,0.00021081279672738868,tt0071733,"Lacombe, Lucien",7.7
9333,tt0067778,0.00021048244444204784,tt0067778,Murmur of the Heart,7.7
9334,tt0427582,0.00021038188161327646,tt0427582,The Method,7.2
9335,tt4110568,0.00021019640767848164,tt4110568,Dil Dhadakne Do,6.9
9336,tt0086987,0.0002098100482026064,tt0086987,Bolero,3.0
9337,tt2344678,0.00020966507201025073,tt2344678,Himmatwala,1.7
9338,tt0979434,0.000209627361180046,tt0979434,Lottery Ticket,5.0
9339,tt0062737,0.00020946167614307182,tt0062737,Blackbeard's Ghost,6.9
9340,tt3487994,0.0002092923361831438,tt3487994,Bloodsucking Bastards,5.7
9341,tt0207341,0.0002092491673297108,tt0207341,Wife No. 1,5.6
9342,tt4935372,0.00020921988240166605,tt4935372,The Devil's Candy,6.4
9343,tt2050633,0.00020913793400079646,tt2050633,The Barrens,4.6
9344,tt0078875,0.0002091278148932642,tt0078875,The Tin Drum,7.5
9345,tt5456546,0.00020904256356946347,tt5456546,Twins 2,3.8
9346,tt0403358,0.0002089263408630957,tt0403358,Night Watch,6.4
9347,tt0409904,0.00020890248404539498,tt0409904,Day Watch,6.5
9348,tt0329388,0.00020889270640670032,tt0329388,Monsieur Ibrahim,7.3
9349,tt0758053,0.00020874920286494082,tt0758053,My Love,5.2
9350,tt1532958,0.00020776730444459617,tt1532958,Battle of the Year,5.0
9351,tt2597892,0.00020773261239576127,tt2597892,Viral,5.5
9352,tt10362466,0.00020764350973572344,tt10362466,After We Collided,5.4
9353,tt0054494,0.00020763869231976663,tt0054494,Zazie dans le Métro,7.0
9354,tt0446719,0.0002072821349868473,tt0446719,Isolation,5.6
9355,tt0088103,0.00020725098467091723,tt0088103,Sheena: Queen of the Jungle,4.9
9356,tt0778784,0.0002072168031670369,tt0778784,My Best Friend,6.7
9357,tt0092074,0.00020686104615743407,tt0092074,TerrorVision,5.7
9358,tt2650978,0.00020651636799093694,tt2650978,The Dark Valley,7.1
9359,tt0064757,0.0002064128334062324,tt0064757,On Her Majesty's Secret Service,6.7
9360,tt1092005,0.00020636287454779334,tt1092005,Golmaal Returns,5.1
9361,tt2234025,0.00020612679843585012,tt2234025,Coffee Town,6.6
9362,tt2425486,0.0002060898436250405,tt2425486,Gloria,6.8
9363,tt5715874,0.0002059354377685376,tt5715874,The Killing of a Sacred Deer,7.0
9364,tt0082009,0.00020583803022054535,tt0082009,American Pop,7.3
9365,tt0222012,0.0002056323770259303,tt0222012,Hey Ram,7.9
9366,tt2008006,0.00020547323756305293,tt2008006,A Simple Life,7.6
9367,tt6378710,0.00020535062014089993,tt6378710,Villains,6.2
9368,tt8233874,0.00020524615476249066,tt8233874,Extra Ordinary,6.4
9369,tt0265148,0.00020514212619623725,tt0265148,I Am Crazy About Love,4.0
9370,tt0432637,0.00020495811979500268,tt0432637,Krrish,6.4
9371,tt0058092,0.00020494719949414378,tt0058092,Father Goose,7.4
9372,tt1291465,0.00020486986828532653,tt1291465,Politics,7.1
9373,tt0328844,0.00020482120904799828,tt0328844,The Inheritance,7.3
9374,tt5690810,0.00020455436859008477,tt5690810,Ophelia,6.6
9375,tt3488462,0.00020430136617287386,tt3488462,Head Full of Honey,6.6
9376,tt0128378,0.00020429113387751807,tt0128378,With Fire and Sword,7.0
9377,tt0164538,0.00020420250005407213,tt0164538,Dil Se..,7.6
9378,tt5628302,0.00020410996890150393,tt5628302,Beast,6.8
9379,tt0227277,0.0002040160749266867,tt0227277,Burnt Money,7.2
9380,tt1458915,0.00020387519462194845,tt1458915,Tactical Force,4.8
9381,tt0116768,0.00020374631943746428,tt0116768,Kids in the Hall: Brain Candy,6.9
9382,tt1188996,0.00020363797874099429,tt1188996,My Name Is Khan,8.0
9383,tt0208990,0.00020347211935970634,tt0208990,The Son's Room,7.3
9384,tt0119237,0.00020338909905972516,tt0119237,Gummo,6.8
9385,tt7639372,0.00020325018782754178,tt7639372,Total Dhamaal,4.3
9386,tt0102164,0.00020304370207391157,tt0102164,Johnny Stecchino,7.2
9387,tt4074928,0.00020268648860534964,tt4074928,Realive,5.9
9388,tt0069768,0.00020265662081851222,tt0069768,Battle for the Planet of the Apes,5.5
9389,tt0073036,0.00020240810328463034,tt0073036,"A Genius, Two Partners and a Dupe",6.4
9390,tt0432047,0.0002021884720544454,tt0432047,Government,7.6
9391,tt0102397,0.00020213353682250147,tt0102397,"Manta, Manta",5.7
9392,tt2278871,0.00020176803207666046,tt2278871,Blue Is the Warmest Colour,7.7
9393,tt1438298,0.0002013937410251331,tt1438298,Guzaarish,7.4
9394,tt0473310,0.00020110232050886032,tt0473310,Fire,1.7
9395,tt1674773,0.00020103447673575512,tt1674773,Hannah Arendt,7.1
9396,tt0799949,0.00020095231947029306,tt0799949,Epic Movie,2.4
9397,tt0057058,0.00020079232758610317,tt0057058,The Fire Within,8.0
9398,tt0058324,0.00020062454732304826,tt0058324,Man's Favorite Sport?,7.2
9399,tt7431594,0.00020061308340350997,tt7431594,Race 3,1.9
9400,tt0315642,0.00020049654391197258,tt0315642,Wazir,7.1
9401,tt5777628,0.00020037558335057434,tt5777628,One More Time with Feeling,8.3
9402,tt0087727,0.00020010396174001077,tt0087727,Missing in Action,5.5
9403,tt2166616,0.0001995422363729028,tt2166616,Wrong Cops,6.0
9404,tt0452592,0.00019954124270154811,tt0452592,Borderland,5.7
9405,tt2888046,0.00019929472827176777,tt2888046,Ip Man 3,7.1
9406,tt1787988,0.00019903850554591943,tt1787988,Talaash,7.2
9407,tt0053779,0.0001990037820313476,tt0053779,La Dolce Vita,8.0
9408,tt4733640,0.00019890208646078806,tt4733640,The Limehouse Golem,6.3
9409,tt0069019,0.0001984411476192087,tt0069019,Don't Torture a Duckling,7.1
9410,tt0920458,0.00019841874320502222,tt0920458,Flame & Citron,7.3
9411,tt4799066,0.00019822206965531208,tt4799066,Midnight Sun,6.6
9412,tt0412535,0.00019810746907704917,tt0412535,The Brice Man,5.1
9413,tt1223934,0.00019801804403950566,tt1223934,The Door,6.7
9414,tt4559006,0.0001979949771271523,tt4559006,Ae Dil Hai Mushkil,5.8
9415,tt0119484,0.0001979490313108674,tt0119484,Kull the Conqueror,4.9
9416,tt1729637,0.00019770431777496765,tt1729637,Bodyguard,4.6
9417,tt3672742,0.0001976193890560535,tt3672742,Turbo Kid,6.7
9418,tt1708135,0.0001974976726423127,tt1708135,13 Minutes,7.0
9419,tt0109206,0.00019749289657465153,tt0109206,Bandit Queen,7.6
9420,tt6299040,0.00019747358193200937,tt6299040,The Ghazi Attack,7.6
9421,tt1588398,0.00019736817655467245,tt1588398,Sleeping Beauty,5.3
9422,tt0120540,0.00019670299542445935,tt0120540,Yes Boss,6.8
9423,tt0090327,0.00019662521326659565,tt0090327,Witchboard,5.7
9424,tt0092593,0.00019616542221857742,tt0092593,Au Revoir les Enfants,8.0
9425,tt0380687,0.0001960338355345436,tt0380687,Satan's Little Helper,5.3
9426,tt0054033,0.00019602113141179464,tt0054033,The Little Shop of Horrors,6.3
9427,tt0058385,0.00019597005783860411,tt0058385,My Fair Lady,7.8
9428,tt1754109,0.00019588972470736593,tt1754109,Les Misérables in Concert: The 25th Anniversary,8.8
9429,tt1629376,0.00019534124810360458,tt1629376,Seven Sins Forgiven,6.1
9430,tt1056437,0.0001952966802436032,tt1056437,The Sky Crawlers,6.8
9431,tt0090557,0.00019526315050759363,tt0090557,'Round Midnight,7.4
9432,tt3155328,0.00019502416672334,tt3155328,Win It All,6.2
9433,tt0382330,0.00019497499922278662,tt0382330,As It Is in Heaven,7.5
9434,tt0343221,0.00019470240857557663,tt0343221,Mother of Mine,7.6
9435,tt0192657,0.00019464487009103346,tt0192657,Shiri,6.6
9436,tt0282209,0.00019457689808298188,tt0282209,Darkness Falls,5.0
9437,tt0272736,0.0001943997471944946,tt0272736,Let's Be Friends!,5.1
9438,tt0109134,0.00019410026550134818,tt0109134,Anjaam,6.9
9439,tt0064916,0.00019390305801823227,tt0064916,Sabata,6.8
9440,tt0101821,0.00019356926002481252,tt0101821,Ernest Scared Stupid,5.8
9441,tt0114808,0.00019353635862997106,tt0114808,The Star Maker,7.4
9442,tt1832382,0.00019340305542911988,tt1832382,A Separation,8.3
9443,tt4573516,0.0001933854041070151,tt4573516,Sleight,5.9
9444,tt1436045,0.0001932880238034422,tt1436045,13 Assassins,7.6
9445,tt1854513,0.0001932782968703037,tt1854513,Blancanieves,7.5
9446,tt0384504,0.00019323541764551934,tt0384504,Saving Face,7.4
9447,tt0070130,0.0001932319057849299,tt0070130,La Grande Bouffe,7.2
9448,tt0126871,0.00019310646177789806,tt0126871,Deewana,6.9
9449,tt0996605,0.0001930249219038189,tt0996605,Love Songs,7.1
9450,tt0059885,0.00019268787770803807,tt0059885,Von Ryan's Express,7.1
9451,tt0056800,0.0001924544645590679,tt0056800,55 Days at Peking,6.7
9452,tt3090670,0.00019221632602270622,tt3090670,Advantageous,6.2
9453,tt0831888,0.00019211591863914682,tt0831888,Tekkonkinkreet,7.6
9454,tt0124102,0.00019194565033136038,tt0124102,Strangeland,5.2
9455,tt3197766,0.00019180299898013546,tt3197766,Kill Zone 2,6.7
9456,tt0346457,0.0001917266453489502,tt0346457,Mangal Pandey: The Rising,6.6
9457,tt0082100,0.00019166535020843003,tt0082100,The Party,6.7
9458,tt0070354,0.00019152867606682018,tt0070354,The Man from Acapulco,7.3
9459,tt6820256,0.00019150445391044203,tt6820256,Arctic,6.8
9460,tt0108539,0.00019127932700422322,tt0108539,Weekend at Bernie's II,4.9
9461,tt0113149,0.0001912557990010093,tt0113149,French Twist,6.4
9462,tt0119273,0.00019111636331451323,tt0119273,Heavy Metal 2000,5.5
9463,tt0923752,0.00019097008532360557,tt0923752,The King of Kong: A Fistful of Quarters,8.1
9464,tt1185834,0.000190949635008124,tt1185834,Star Wars: The Clone Wars,5.9
9465,tt0100842,0.00019090287720418544,tt0100842,The Unbelievable Truth,7.3
9466,tt0055719,0.00019078632169177361,tt0055719,The 300 Spartans,6.6
9467,tt0064177,0.00019074037959061784,tt0064177,Colossus: The Forbin Project,7.1
9468,tt0068883,0.0001905980206447778,tt0068883,Ludwig,7.6
9469,tt1718199,0.0001904976481033044,tt1718199,Dragon,7.1
9470,tt1275863,0.00019047420073134414,tt1275863,Love Nowadays,6.8
9471,tt0350774,0.00019023312586332816,tt0350774,Dead & Breakfast,5.8
9472,tt0093176,0.00019005118533153273,tt0093176,Prom Night II,5.7
9473,tt6386748,0.0001895475633588385,tt6386748,Birds of Passage,7.5
9474,tt1032821,0.00018953299822424685,tt1032821,Tyson,7.5
9475,tt1157605,0.00018940916956716101,tt1157605,Anvil: The Story of Anvil,7.9
9476,tt1395025,0.00018936937142492144,tt1395025,Agent Vinod,5.2
9477,tt1833673,0.0001893547179466448,tt1833673,Dhoom 3,5.4
9478,tt0055601,0.0001891586493144632,tt0055601,Viridiana,8.2
9479,tt0280870,0.00018912485025875266,tt0280870,Liberty Stands Still,5.7
9480,tt0054215,0.00018891981984897485,tt0054215,Psycho,8.5
9481,tt0108504,0.00018890409540350635,tt0108504,For a Lost Soldier,7.5
9482,tt0381392,0.00018887274415449213,tt0381392,Ma mère,5.1
9483,tt0298482,0.00018878355312811884,tt0298482,Nothing,6.2
9484,tt1578116,0.0001886068273985771,tt1578116,When Will You Leave?,6.4
9485,tt0126234,0.0001883514409113951,tt0126234,Chamatkar,6.6
9486,tt0098382,0.00018819950079267987,tt0098382,Star Trek V: The Final Frontier,5.5
9487,tt0092007,0.00018819950079267987,tt0092007,Star Trek IV: The Voyage Home,7.3
9488,tt0088170,0.00018819950079267987,tt0088170,Star Trek III: The Search for Spock,6.7
9489,tt5091612,0.00018784983045955377,tt5091612,A Bag of Marbles,7.3
9490,tt2059171,0.00018720922833665135,tt2059171,13 Sins,6.3
9491,tt6774786,0.00018711847397244637,tt6774786,Occupation,5.0
9492,tt1187064,0.00018703593547696087,tt1187064,Triangle,6.9
9493,tt1627924,0.00018694606182627534,tt1627924,Mausam,4.7
9494,tt1792647,0.00018689603866959027,tt1792647,Cirque du Soleil: Worlds Away,6.8
9495,tt0055304,0.0001868895575842234,tt0055304,Pit and the Pendulum,7.1
9496,tt0090655,0.0001867151497660735,tt0090655,April Fool's Day,6.2
9497,tt0279781,0.0001866848620940511,tt0279781,Sorority Boys,5.5
9498,tt0111112,0.0001864778637547738,tt0111112,The Secret of Roan Inish,7.5
9499,tt0468492,0.0001862320374033337,tt0468492,The Host,7.1
9500,tt0375611,0.000185922075830278,tt0375611,Black,8.2
9501,tt0234000,0.00018577389720590871,tt0234000,Kaho Naa... Pyaar Hai,6.9
9502,tt1029231,0.00018567717355318601,tt1029231,Krrish 3,5.2
9503,tt2557478,0.00018566574430222237,tt2557478,Pacific Rim: Uprising,5.6
9504,tt4503598,0.00018564839411300578,tt4503598,Emelie,5.4
9505,tt0089869,0.00018560927652798504,tt0089869,The Quiet Earth,6.8
9506,tt1360860,0.00018547001165004063,tt1360860,Darbareye Elly,8.0
9507,tt0091113,0.00018544818790346382,tt0091113,Ginger and Fred,7.3
9508,tt1182937,0.00018540975992041925,tt1182937,Rab Ne Bana Di Jodi,7.2
9509,tt5221584,0.00018531813840036668,tt5221584,Aquarius,7.5
9510,tt0062168,0.00018515279554665476,tt0062168,Quatermass and the Pit,7.0
9511,tt0075669,0.00018499049728897105,tt0075669,"Amar, Akbar and Anthony",7.5
9512,tt0080539,0.00018498636736737471,tt0080539,City of Women,7.0
9513,tt1859446,0.00018489700758326494,tt1859446,Alpeis,6.4
9514,tt1691323,0.00018489700758326494,tt1691323,Attenberg,6.2
9515,tt0069341,0.00018489420650709353,tt0069341,Tales from the Crypt,7.0
9516,tt0082924,0.00018482655775808087,tt0082924,Super Fuzz,6.4
9517,tt1741542,0.00018476866997769385,tt1741542,A Gang Story,7.0
9518,tt1438173,0.00018471925367564556,tt1438173,Bait,5.2
9519,tt0089015,0.0001846041306791774,tt0089015,Desert Hearts,7.0
9520,tt0250274,0.00018449858824459936,tt0250274,The Brothers,6.4
9521,tt0944101,0.00018433116791650867,tt0944101,Good Dick,6.4
9522,tt5997666,0.00018432319346086177,tt5997666,When Harry Met Sejal,5.3
9523,tt0382383,0.0001842965718569785,tt0382383,Youth,7.4
9524,tt3235888,0.00018409796039902583,tt3235888,It Follows,6.8
9525,tt1478964,0.0001839350185564953,tt1478964,Attack the Block,6.6
9526,tt0246772,0.0001836590850892414,tt0246772,Mostly Martha,7.2
9527,tt3330764,0.00018363508775452215,tt3330764,The Neighbor,5.8
9528,tt1024942,0.0001835541476091584,tt1024942,Just Another Love Story,7.2
9529,tt3685236,0.0001835302455968241,tt3685236,Ibiza,5.2
9530,tt1280558,0.00018311914803989553,tt1280558,A Wednesday,8.1
9531,tt0095863,0.00018303400268984544,tt0095863,Phantasm II,6.5
9532,tt0804452,0.0001829344202627439,tt0804452,Bratz,3.1
9533,tt4157728,0.00018277587028160886,tt4157728,The Last Boy,6.0
9534,tt2061712,0.00018277587028160883,tt2061712,Interview with a Hitman,6.3
9535,tt0076155,0.0001821319397798865,tt0076155,The Man Who Loved Women,7.5
9536,tt0067633,0.00018209170513794324,tt0067633,Punishment Park,7.8
9537,tt0144201,0.00018199363548045816,tt0144201,Girl on the Bridge,7.6
9538,tt0920470,0.0001817192029664317,tt0920470,The Last Deadly Mission,6.7
9539,tt2707858,0.0001816805908981984,tt2707858,Yves Saint Laurent,6.3
9540,tt0844457,0.00018152017292162714,tt0844457,North Face,7.4
9541,tt0062695,0.00018150667255618444,tt0062695,Stolen Kisses,7.7
9542,tt0104139,0.00018124943320618875,tt0104139,Dr. Giggles,5.2
9543,tt6751668,0.0001811776822356457,tt6751668,Parasite,8.6
9544,tt0353969,0.00018105951082779742,tt0353969,Memories of Murder,8.1
9545,tt0275083,0.000180924921059171,tt0275083,The Warrior,7.1
9546,tt0464141,0.0001808946228031406,tt0464141,The Orphanage,7.4
9547,tt5078204,0.00018049956917221889,tt5078204,Two Is a Family,7.4
9548,tt0260991,0.00018048450782931133,tt0260991,Joint Security Area,7.8
9549,tt0292490,0.00018034314862302856,tt0292490,Dil Chahta Hai,8.1
9550,tt0098546,0.00018004655111838964,tt0098546,UHF,7.0
9551,tt2082197,0.0001800294521202153,tt2082197,Barfi!,8.1
9552,tt3148348,0.00017880728706453342,tt3148348,Let Us Prey,5.8
9553,tt0133024,0.00017854409787996446,tt0133024,Passion,6.9
9554,tt1094594,0.0001783997935709903,tt1094594,Sigur Rós: Heima,8.5
9555,tt2179121,0.00017839440032563632,tt2179121,What's in a Name?,7.3
9556,tt1322385,0.00017831122140775298,tt1322385,Submarino,7.5
9557,tt0081738,0.0001780341761938825,tt0081738,The Watcher in the Woods,6.3
9558,tt2082221,0.00017793185597834277,tt2082221,Nameless Gangster: Rules of the Time,7.1
9559,tt1188982,0.00017778223266803564,tt1188982,Let There Be Victory,5.1
9560,tt1925518,0.00017743113487678487,tt1925518,The Protector 2,5.3
9561,tt0140796,0.00017695985104611056,tt0140796,Air Bud: Golden Receiver,4.5
9562,tt0071487,0.00017681658510474023,tt0071487,The Phantom of Liberty,7.9
9563,tt0072783,0.00017681507019061984,tt0072783,Hush Hush,8.3
9564,tt1462667,0.0001766791704612629,tt1462667,The Outrage,6.8
9565,tt0101917,0.00017640875800428848,tt0101917,Freddy's Dead: The Final Nightmare,4.9
9566,tt5066556,0.0001762681221502432,tt5066556,The Tiger: An Old Hunter's Tale,7.3
9567,tt0168987,0.00017605870204584316,tt0168987,Better Than Chocolate,6.1
9568,tt4530422,0.00017594293389579357,tt4530422,Overlord,6.6
9569,tt8108274,0.0001758858366966065,tt8108274,Tanhaji: The Unsung Warrior,7.6
9570,tt0108037,0.00017585873267667113,tt0108037,The Sandlot,7.8
9571,tt0274155,0.00017571585082768032,tt0274155,Tanguy,6.4
9572,tt1724962,0.00017553983535414854,tt1724962,Beyond Outrage,6.8
9573,tt0085933,0.00017550238682790804,tt0085933,Merry Christmas Mr. Lawrence,7.3
9574,tt0995740,0.00017528426852119502,tt0995740,No Smoking,7.2
9575,tt4683366,0.0001751811456009401,tt4683366,Ghayal Once Again,6.3
9576,tt0110667,0.00017515814655323606,tt0110667,Night of the Demons 2,6.0
9577,tt0063032,0.0001750185698485486,tt0063032,The Great Silence,7.7
9578,tt1031280,0.00017491949450398311,tt1031280,Splinter,6.1
9579,tt0101420,0.00017462046953108115,tt0101420,Begotten,5.8
9580,tt4399952,0.00017451834493464926,tt4399952,The Lodgers,5.1
9581,tt0099697,0.00017433032002028457,tt0099697,Graveyard Shift,5.0
9582,tt0289181,0.0001742596894244601,tt0289181,Failan,7.6
9583,tt0351817,0.00017424680958567427,tt0351817,The Twilight Samurai,8.1
9584,tt2178508,0.0001740771555901165,tt2178508,Son of Sardaar,4.0
9585,tt3541262,0.00017399938541531429,tt3541262,The Admiral: Roaring Currents,7.1
9586,tt8193790,0.00017366823416470618,tt8193790,Deerskin,6.7
9587,tt6101820,0.000173481010573196,tt6101820,Perfect Strangers,6.9
9588,tt0901475,0.00017339615586498913,tt0901475,Breath,6.9
9589,tt1023481,0.00017332532265144996,tt1023481,Step Up 2: The Streets,6.2
9590,tt0088748,0.00017328084856176165,tt0088748,Asterix and Caesar,6.8
9591,tt0068361,0.00017327829802771833,tt0068361,The Discreet Charm of the Bourgeoisie,7.9
9592,tt3469244,0.00017326897467930804,tt3469244,Phantom,5.9
9593,tt0449994,0.0001731487323618675,tt0449994,Jodhaa Akbar,7.6
9594,tt1912398,0.00017292719837125236,tt1912398,God Bless America,7.2
9595,tt4699388,0.00017286662617196086,tt4699388,Up for Love,6.3
9596,tt0056592,0.00017273739404749698,tt0056592,To Kill a Mockingbird,8.2
9597,tt5614612,0.00017211790475829054,tt5614612,Black Snow,6.2
9598,tt0081793,0.00017171008891135218,tt0081793,Christmas Evil,5.6
9599,tt0494290,0.00017158181581433874,tt0494290,Vivah,6.6
9600,tt0480271,0.00017136475452642303,tt0480271,Van Wilder 2: The Rise of Taj,4.9
9601,tt0072979,0.00017123356632503634,tt0072979,Female Trouble,7.3
9602,tt0069089,0.00017123356632503634,tt0069089,Pink Flamingos,6.1
9603,tt3159708,0.0001711968707196521,tt3159708,Welcome Back,4.2
9604,tt0415908,0.0001711649064282702,tt0415908,Kaal,4.6
9605,tt0066989,0.00017042227030816218,tt0066989,Two English Girls,7.4
9606,tt1244668,0.00017034441539195904,tt1244668,Soul Kitchen,7.3
9607,tt0099512,0.00017012060640472163,tt0099512,Ernest Goes to Jail,5.4
9608,tt0354356,0.0001699239448376459,tt0354356,Five Times Two,6.6
9609,tt0058458,0.00016988366113945903,tt0058458,The Soft Skin,7.5
9610,tt0101985,0.00016977540690946768,tt0101985,A Brighter Summer Day,8.4
9611,tt4991512,0.00016968947692359442,tt4991512,Tramps,6.5
9612,tt4814290,0.00016968342674746528,tt4814290,Three,7.3
9613,tt0471030,0.00016961943032291543,tt0471030,Red Road,6.8
9614,tt0075930,0.00016909015552366916,tt0075930,God Told Me To,6.3
9615,tt1324059,0.00016881752338927325,tt1324059,Wake Up Sid,7.6
9616,tt1806913,0.0001686406639019219,tt1806913,Hotchpotch Again,5.0
9617,tt0295721,0.00016841687604404206,tt0295721,Taxi 3,5.8
9618,tt0109117,0.00016838976771695394,tt0109117,Andaz Apna Apna,8.2
9619,tt1560139,0.00016832678494058486,tt1560139,Boy,7.5
9620,tt1525890,0.00016828451469985526,tt1525890,The Caller,6.1
9621,tt1182921,0.00016815351427043,tt1182921,Ninja,5.5
9622,tt0078771,0.00016792536862127598,tt0078771,Love on the Run,7.1
9623,tt0093177,0.00016790116723879085,tt0093177,Hellraiser,7.0
9624,tt0065651,0.00016778807186433026,tt0065651,Bed & Board,7.5
9625,tt0060463,0.00016772843350580782,tt0060463,The Glass Bottom Boat,6.5
9626,tt4169250,0.00016710849214419962,tt4169250,M.S. Dhoni: The Untold Story,7.8
9627,tt7690670,0.00016692562456447466,tt7690670,SuperFly,5.1
9628,tt2168910,0.00016675347704844353,tt2168910,Cocktail,6.3
9629,tt0439662,0.0001666202916024755,tt0439662,Fanaa,7.2
9630,tt0070895,0.00016647949307746745,tt0070895,Walking Tall,7.0
9631,tt6580564,0.00016643752371024067,tt6580564,102 Not Out,7.4
9632,tt4168188,0.00016618918124833572,tt4168188,Chaar Sahibzaade,7.9
9633,tt2011971,0.00016608275889986253,tt2011971,Monsieur Lazhar,7.5
9634,tt0082926,0.00016583589667921084,tt0082926,Polyester,7.1
9635,tt4399594,0.00016569346070294933,tt4399594,Obsession,5.4
9636,tt1305797,0.00016543593362012285,tt1305797,Enthiran,7.1
9637,tt7448180,0.00016539308893538584,tt7448180,The Debt Collector,5.8
9638,tt0059793,0.00016539198703454094,tt0059793,That Darn Cat!,6.8
9639,tt0086022,0.00016520984988494856,tt0086022,Nostalgia,8.1
9640,tt0171685,0.00016509367380444667,tt0171685,Ratcatcher,7.5
9641,tt3614530,0.00016490053629661448,tt3614530,Jem and the Holograms,4.2
9642,tt1534085,0.00016473255024216738,tt1534085,Beyond the Black Rainbow,6.1
9643,tt0269743,0.00016439894158986782,tt0269743,Barking Dogs Never Bite,7.0
9644,tt0109035,0.0001641901055138378,tt0109035,Above the Rim,6.6
9645,tt0437857,0.0001641847979174738,tt0437857,Behind the Mask: The Rise of Leslie Vernon,6.7
9646,tt0316188,0.00016398610644426714,tt0316188,Raising Victor Vargas,7.2
9647,tt0057611,0.00016376894253441261,tt0057611,The Silence,7.9
9648,tt5946128,0.0001637532855608677,tt5946128,Dear Zindagi,7.6
9649,tt1612774,0.00016356389416629112,tt1612774,Rubber,5.8
9650,tt1403241,0.00016343753776656012,tt1403241,Wolves,5.3
9651,tt1230215,0.0001632959104668029,tt1230215,Not Fade Away,6.0
9652,tt0118818,0.00016318865418240785,tt0118818,Career Girls,7.1
9653,tt0075936,0.0001631459558139141,tt0075936,Desperate Living,7.2
9654,tt0099776,0.00016312593084057342,tt0099776,Europa Europa,7.6
9655,tt0060125,0.00016289330745066633,tt0060125,For Love and Gold,7.9
9656,tt5328350,0.00016267980482867584,tt5328350,Spoor,6.3
9657,tt0087799,0.00016248659465291248,tt0087799,Night of the Comet,6.4
9658,tt5029608,0.00016212022114273599,tt5029608,Frantz,7.5
9659,tt2885364,0.0001620367221274861,tt2885364,Willow Creek,5.1
9660,tt0363532,0.0001620022270215839,tt0363532,Intimate Strangers,7.0
9661,tt1274295,0.00016176351145480572,tt1274295,Scoundrel,7.4
9662,tt1263750,0.00016150947127503443,tt1263750,Room in Rome,6.1
9663,tt8333746,0.0001612508149318532,tt8333746,Pinocchio,6.3
9664,tt1808339,0.0001611629815275355,tt1808339,Not Another Happy Ending,6.2
9665,tt3036740,0.00016106052671544787,tt3036740,Humshakals,1.7
9666,tt2215395,0.00016105461826028435,tt2215395,Paulette,6.6
9667,tt0070294,0.00016105248269727664,tt0070294,The Legend of Hell House,6.7
9668,tt0758730,0.00016098992218546073,tt0758730,Aliens vs. Predator: Requiem,4.7
9669,tt2165859,0.00016090949329515458,tt2165859,In Fear,5.4
9670,tt1185412,0.0001608602980474785,tt1185412,Brave,4.5
9671,tt6060156,0.00016013281931600253,tt6060156,Toc Toc,6.8
9672,tt1216496,0.00016004301696984972,tt1216496,Mother,7.8
9673,tt0055608,0.00015960593861290815,tt0055608,Voyage to the Bottom of the Sea,6.1
9674,tt0476958,0.00015941192296872115,tt0476958,Amusement,4.9
9675,tt0157262,0.00015938445550539227,tt0157262,2001: A Space Travesty,3.6
9676,tt2301155,0.00015937675340070302,tt2301155,Shootout at Wadala,5.9
9677,tt0102015,0.0001593585925200161,tt0102015,Hearts of Darkness: A Filmmaker's Apocalypse,8.1
9678,tt0110222,0.00015923720426635506,tt0110222,Kabhi Haan Kabhi Naa,7.8
9679,tt1055300,0.00015907175201729798,tt1055300,Painted Skin,6.3
9680,tt0292242,0.00015900174355524727,tt0292242,Solino,7.4
9681,tt0157044,0.0001589902982481275,tt0157044,Sitcom,6.7
9682,tt7059844,0.000158651083572443,tt7059844,Dabangg 3,3.2
9683,tt0293007,0.00015848731520509693,tt0293007,Carandiru,7.6
9684,tt0062861,0.00015843621690062013,tt0062861,Danger: Diabolik,6.5
9685,tt2781516,0.00015843043399501453,tt2781516,WolfCop,5.5
9686,tt3603808,0.000158162904389375,tt3603808,The Diabolical,4.7
9687,tt0250202,0.00015797403219203006,tt0250202,All Over the Guy,6.5
9688,tt5929776,0.00015793224741217119,tt5929776,Before the Flood,8.3
9689,tt0382561,0.00015779737594787428,tt0382561,Hair Show,5.2
9690,tt1692504,0.00015777490569798155,tt1692504,We Are the Night,6.2
9691,tt0352343,0.0001577500098213151,tt0352343,Facing Windows,7.3
9692,tt0065462,0.00015770784001648228,tt0065462,Beneath the Planet of the Apes,6.1
9693,tt0758746,0.00015764327148557624,tt0758746,Friday the 13th,5.5
9694,tt0449471,0.00015703808206590385,tt0449471,Catacombs,4.6
9695,tt0177858,0.0001569877195379555,tt0177858,In July,7.7
